request,classification
/tienda1/publico/registro.jsp /modo=registro&login=wilson&password=mo8os7&nombre=Jaaziel&apellidos=Pirotto+Nin&email=carew1%40koinup.ni&dni=69309273S&direccion=Calle+Practicante+Calixto+Rodriguez+163%2C+&ciudad=Zael&cp=16582&provincia=A+Coru%F1a&ntc=6959239796912888&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=tanchak&password=61ticO&nombre=Nao&apellidos=Giuliani+Casabella&email=hillerman.gallo%40muebetuweb.ki&dni=52946142G&direccion=C%2F+Hulla%2C+179+&ciudad=Valverde+de+los+Arroyos&cp=06519&provincia=Vizcaya&ntc=6920897670834539&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=85&cantidad=4&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=ashla&pwd=cEaJO&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=3218&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=gherardo&password=9u55c89cia&nombre=Amine&apellidos=Frontera&email=matthews.russa%40pensionesbaratas.com.bi&dni=70129758K&direccion=Calle+Castellet+94%2C+&ciudad=Salamanca&cp=48710&provincia=Burgos&ntc=9449507239645140&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=severn5&password=02048n3ad1&nombre=Eugenio&apellidos=Pall%E0s+De+Buran&email=walker%40ebaz.vi&dni=88253687L&direccion=Calle+Playa+Del+Carmen%2C+178%2C+2%3FD&ciudad=Marazuela&cp=45510&provincia=Salamanca&ntc=0639487553835350&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=39&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=nhat&pwd=t2591151&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=7011&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=falicov&password=desafinar&nombre=Caleb&apellidos=Hubach+Larrumbe&email=ranez%40sandrasummer.bi&dni=98501968Y&direccion=Calle+Rafael+Bravo+Gomez+179+5%3FH&ciudad=Santa+Marta+de+Tormes&cp=44394&provincia=%C1vila&ntc=1091303634326853&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=xiaojing&password=coNtRadiCha&nombre=Iara&apellidos=Noya+Driu&email=milton%40diagnosticoradiologico.asia&dni=97426856Y&direccion=C%2F+Fuente+Pista+De+Tenis%2C+164+&ciudad=Aliseda&cp=40560&provincia=Le%F3n&ntc=5798582876895008&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=64&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=haewon7&pwd=ag-uzadura&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=1680&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=jeramey&password=86m-bra&nombre=Sabrina&apellidos=Sanchon+Vilavend&email=straths%40campanasextractoras.vn&dni=86343464S&direccion=C%2F+De+La+Igualdad+191+8-H&ciudad=Oma%F1as%2C+Las&cp=50259&provincia=Barcelona&ntc=0076747388160328&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=hoyer&password=poli8%E1l2a&nombre=Gema&apellidos=Magriny%E0&email=delaune%40tintasultravioleta.io&dni=08806627L&direccion=Av.+De+La+Reina+Sofia+151+&ciudad=Poboleda&cp=43700&provincia=Guadalajara&ntc=3288111380573813&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=88&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=lijphart&pwd=*ramonear&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8285&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=imtaz&password=r54o60a&nombre=Constante&apellidos=Marlet+Esparraguera&email=doneva%40easyviaggio.com.je&dni=91494736T&direccion=C%2F+Moragues+159%2C+6%3FA&ciudad=Amoeiro&cp=24830&provincia=Almer%EDa&ntc=0686860883890664&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=sudip&password=a25E7E&nombre=Wady&apellidos=Sevilla+Subauste&email=stadlen%40asociaciondearquitectoslatinoamericanos.tc&dni=60586849L&direccion=Calle+Rocafort%2C+169+4C&ciudad=Cerralbo&cp=45569&provincia=Guadalajara&ntc=1918370923327655&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=36&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=cetraro&pwd=eSqUILero&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9334&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=humphrie&password=PELamEn&nombre=Caleb&apellidos=Manay+Crespo&email=terry%40mtos.ar&dni=73488403E&direccion=C%2F+Jara+9%2C+&ciudad=Campanario&cp=47320&provincia=Segovia&ntc=9267680844011077&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=marineau&password=en9r195d9&nombre=Nader&apellidos=Joan+Pelliser&email=ohtomo%40aldufa.im&dni=05115765J&direccion=C%2F+De+Las+Gloxinias+91%2C+&ciudad=Garv%EDn&cp=49650&provincia=Le%F3n&ntc=8510133826812144&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=22&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=smoot&pwd=desvanecido&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=3953&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=benjavan&password=MaNtateri.lla&nombre=Barcario&apellidos=Estades+Orizales&email=shaughnessy%40white-pearl-resort.nf&dni=53933880F&direccion=o+Rio%2C+134%2C+&ciudad=Elorrio&cp=02247&provincia=Navarra&ntc=1022652655889356&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=chao-pin2&password=rabassa&nombre=Graciliano&apellidos=Ishida+Lasalle&email=dresdel.holmer%40xavipetit.um&dni=81568460H&direccion=Calle+Poador%2C+65+3A&ciudad=Fregeneda%2C+La&cp=47150&provincia=Valencia&ntc=3748443978921311&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=39&cantidad=3&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=centeno&pwd=b%FAho&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9570&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=gorfine&password=d308Ada&nombre=Fulgencio&apellidos=Moncada&email=linero-noro%40cocheacoche.uy&dni=14962243F&direccion=Zeus%2C+22%2C+12G&ciudad=Aceituna&cp=39313&provincia=Salamanca&ntc=8352337916705491&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=rosche7&password=ber269U31a&nombre=Veneranda&apellidos=Ibero+Saborit&email=taneda%40ajuntamentdebcn20.be&dni=27415264T&direccion=C%2F+1+Sur+S%2FN+12%3FG&ciudad=Millana&cp=44366&provincia=Navarra&ntc=3796618492569421&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=44&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=foubert&pwd=cla20te&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=450&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=souren&password=P811S25&nombre=Sisebuto&apellidos=Fincias+Alcoriza&email=diccico_pastor%40a%F1o09.io&dni=80914738W&direccion=C%2F+Altamira+179%2C+&ciudad=Almaluez&cp=45789&provincia=Sevilla&ntc=1714562160313645&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=fraser&password=148ad5RA&nombre=Surai&apellidos=Despuig&email=ford-milani%40castigadas.mk&dni=63734935A&direccion=C%2F+Costa+Verde%2C+100+4C&ciudad=Castrillo+Matajud%EDos&cp=16452&provincia=Salamanca&ntc=3195365184301828&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=39&cantidad=7&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=marge&pwd=g1ne136&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4748&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=ava8&password=0u5o&nombre=Ayar&apellidos=Traveria+Morera&email=huebing%40biosoftware.pe&dni=36563093Q&direccion=Carrer+Peru+128%2C+9%3FF&ciudad=Casas+de+Ben%EDtez&cp=10411&provincia=Le%F3n&ntc=4283457945091772&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=hargrow2&password=e7tearina&nombre=Dariela&apellidos=Claverol+Lemunao&email=loomis%40menorca.com.bb&dni=45935212A&direccion=Murillo%2C+185+2F&ciudad=Almeida+de+Sayago&cp=47330&provincia=Badajoz&ntc=9202478257950133&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Queso+Manchego&precio=100&cantidad=28&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=lar&pwd=t2naja&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=7106&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=darice&password=lloros*o&nombre=Evangelino&apellidos=Cangalaya&email=arguette%40tuslimites.tc&dni=81717068T&direccion=Pl.+Lime%F1o+22%2C+5%3FE&ciudad=Val+de+San+Lorenzo&cp=08263&provincia=%C1vila&ntc=8761060371713838&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=kelkar&password=.paTEO&nombre=Barcario&apellidos=Rafart+Baquer%F3&email=keep_theberge9%40aprendeaestudiar.gr&dni=54738650F&direccion=Avenida+De+La+Almozara+33%2C+&ciudad=Gallifa&cp=20001&provincia=Guadalajara&ntc=7548017062827268&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Vino+Rioja&precio=100&cantidad=69&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=raing&pwd=zaca2%ED7&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4364&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=mallorie&password=ha6agar&nombre=Vinicio&apellidos=Espinoza+Blancarte&email=fischetti.bacall%40players.com.gr&dni=66376502C&direccion=Germanies+18%2C+&ciudad=Itrabo&cp=46660&provincia=Asturias&ntc=2812685253359971&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=mag8&password=d6ntrotr566&nombre=Tubal&apellidos=Arbel%E1ez+Grippo&email=barnett%40micaelagriga.mw&dni=55585768N&direccion=Pasaje+Alcobendas+S%2FN%2C+&ciudad=Alborea&cp=25152&provincia=Guadalajara&ntc=5181004596461757&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Vino+Rioja&precio=100&cantidad=46&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=van_kast&pwd=recincho&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=6424&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=wernher&password=e%2457ct918Ena&nombre=Zulaica&apellidos=Menchaca&email=lemoine5%40informatica2009.zr&dni=97531792Q&direccion=C%2F+Florida+162+1-F&ciudad=Terrateig&cp=22001&provincia=Alicante&ntc=8264568534946529&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=dre&password=caballillo&nombre=Tabar%E9&apellidos=Agra+Leuco&email=santini_baretto%40zarahealth.bm&dni=48714518N&direccion=C%2F+Encajeras%2C+40+4%3FF&ciudad=Sant+Mateu+de+Bages&cp=50615&provincia=Baleares+%28Illes%29&ntc=3720111017724174&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=39&cantidad=55&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=daphne&pwd=desvanecido&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=6110&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=pafilis&password=d895ra8&nombre=Anan%EDas&apellidos=Zamarroni+Aburto&email=spaeth%40directoriogratuito.kr&dni=97228883V&direccion=Cami+Del+Fredolic+115+&ciudad=Ginebrosa%2C+La&cp=04458&provincia=Cuenca&ntc=2912546166098887&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=oblak&password=08Tiro72&nombre=Brisia&apellidos=Borrachero+Muros&email=swanson%40sexl.co&dni=51734480M&direccion=C%2F+Grabador+David+Roberts+154+1-H&ciudad=San+Mart%EDn+y+Mudri%E1n&cp=01169&provincia=Burgos&ntc=8961981301450385&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=100&cantidad=17&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=pelland&pwd=sedero&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9464&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=giertych&password=in4o75u1t4%21bili0a1&nombre=Dem%F3stenes&apellidos=Acebes+Matiz&email=dark%40ajuntamentbarcelona2-0.fi&dni=34575761E&direccion=Escocia+197+&ciudad=Riner&cp=26540&provincia=%C1vila&ntc=9607018610591675&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=padraic&password=-se331rio&nombre=Yuvia&apellidos=Escogido+Francesc&email=challee%40zonamodelos.co&dni=02933716C&direccion=Cami+Son+Anglada%2C+S%2FN+&ciudad=Lagata&cp=31382&provincia=Navarra&ntc=0777026292170424&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=85&cantidad=16&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=ranganad&pwd=1m1n7eb9rs8&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8998&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=penningt&password=BRUscatE&nombre=Teresilda&apellidos=Claverol+Lemunao&email=cadenat.mulich%404ghz.do&dni=69634281X&direccion=Alonso+De+Mendoza%2C+31+3B&ciudad=Villares+de+Soria%2C+Los&cp=44310&provincia=Girona&ntc=1657191621298298&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=ramani&password=3St59Et982&nombre=No%E9&apellidos=Madan+Deluca&email=mcgovern-boxter%40buscadordevideos.ag&dni=59041581Y&direccion=Antonio+Juez+67+3%3FA&ciudad=Villava%2FAtarrabia&cp=45221&provincia=Guadalajara&ntc=0512154682216503&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=100&cantidad=47&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=maroucho&pwd=d119a&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4658&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=sheree&password=4a6050&nombre=Conrado&apellidos=Tejo&email=edelman1%40hotelestopsecret.mt&dni=34597096J&direccion=C%2F+Sorbona%2C+124+12-F&ciudad=Elda&cp=16537&provincia=Tarragona&ntc=5515498437464021&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=chukwuem0&password=1R0MEntIcI2&nombre=Yesenia&apellidos=Mont+Olascoaga&email=laffan%40phd-photodecor.bv&dni=84304826M&direccion=Carlos+Tomas+Romero+130+&ciudad=Muras&cp=15911&provincia=Valladolid&ntc=4890165807728190&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=39&cantidad=25&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=jayavant&pwd=2s323a657a679&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=1976&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=uresh&password=1u1tro&nombre=Milton&apellidos=Mompi%F3+Tupayachi&email=hartling%40solmicro-erp.dz&dni=49779839L&direccion=Entrada+Purra%2C+122%2C+3%3FE&ciudad=Iru%F1a+Oka%2FIru%F1a+de+Oca&cp=19342&provincia=Le%F3n&ntc=9116424268966228&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=egner&password=fAisanA&nombre=Queila&apellidos=Kaempfe+Amilibia&email=dahlke8%40elviajehacomenzado.sv&dni=57955652E&direccion=Calle+Codigo+Correspondencia+Oficial+Correos-telegrafos+33+&ciudad=Puebla+de+Bele%F1a&cp=16812&provincia=Cuenca&ntc=5630456632018872&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=100&cantidad=32&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=jemie&pwd=diVINIZACi%F3n&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8912&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=franka&password=V5482%2BCT0&nombre=Hossana&apellidos=Decour+Raichs&email=cou%40tradedeficit.pg&dni=81451206H&direccion=Calle+Joan+Salvat+Papasseit+S%2FN%2C+&ciudad=Cella&cp=50408&provincia=Badajoz&ntc=5349288055787524&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=drennan&password=5e56ir2&nombre=Nadal&apellidos=Caravantes&email=bohlen_newtell%40lodgemadrid.it&dni=25137442Y&direccion=Lugar+Higuera+Canaria%2C+169+&ciudad=Abia+de+la+Obispal%EDa&cp=08282&provincia=Girona&ntc=8541242880536778&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=52&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=ngoc&pwd=6egas0a&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9805&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=nelia3&password=embel1e542&nombre=H%E9rcules&apellidos=Diez+Lizano&email=prueckner%40helicopter.com.gf&dni=33095587J&direccion=C%2F+Afrodita+160%2C+5%3FB&ciudad=Vistabella&cp=06894&provincia=Huelva&ntc=0367766571989021&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=quill&password=2u27lad9r4&nombre=Dalmiro&apellidos=Erill+Crespo&email=myers%40naturalchild.so&dni=91438020W&direccion=C%2F+Escultor+Julio+Gonzalez+88%2C+&ciudad=Amorebieta-Etxano&cp=05229&provincia=Teruel&ntc=6048554064822313&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=100&cantidad=25&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=licia&pwd=f983Ga2783&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=1366&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=mebine&password=L16o2o&nombre=Filis&apellidos=Antih+Sacido&email=rosenblatt%40hormigon-impreso.az&dni=00699529F&direccion=Plaza+Pe%F1a+Gudina%2C+14%2C+&ciudad=San+Vicente+de+Ar%E9valo&cp=06660&provincia=Tarragona&ntc=8741178125642533&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=moel&password=lab2a8o4i0&nombre=Evangelino&apellidos=Marcano+Giner&email=jochim%40ajuntamentdebarcelona2-0.qa&dni=68733218H&direccion=Calle+Orotava+31+&ciudad=Valdelinares&cp=43439&provincia=Burgos&ntc=8288603955421514&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=15&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=mizerk&pwd=balitear&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9791&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=proffit&password=5pio&nombre=Naimi&apellidos=Vallart+Casabella&email=lagrange%40zaya.bt&dni=09621588K&direccion=C%2F+Pedro+Lagasca%2C+176%2C+&ciudad=San+Mill%E1n%2FDonemiliaga&cp=12191&provincia=Tarragona&ntc=6659103638292546&B1=Registrar,0
